"","city","Category","Sales_Dollars","Sales Volume","High School","Bachelor","Unemployment","Income","Population","White Population","Black Population","Indian Population","Asain Population","Hawaiian Population","Other Population","Multi Population"
"1655","Humboldt","Distilled Spirits",2495,115,93.8,22.4,3.6,27122,4602,4470,4,12,22,0,4,90
"1656","Humboldt","Tequila",27405,1941,93.8,22.4,3.6,27122,4602,4470,4,12,22,0,4,90
"1657","Humboldt","Gin",7677,706,93.8,22.4,3.6,27122,4602,4470,4,12,22,0,4,90
"1658","Humeston","Whisky",4110,275,93.5,9.6,1.1,30333,400,393,0,2,0,0,0,5
"1659","Humeston","Gin",28,2,93.5,9.6,1.1,30333,400,393,0,2,0,0,0,5
"1660","Humeston","Tequila",279,16,93.5,9.6,1.1,30333,400,393,0,2,0,0,0,5
"1661","Humeston","Misc",228,10,93.5,9.6,1.1,30333,400,393,0,2,0,0,0,5
"1662","Humeston","Rum",533,39,93.5,9.6,1.1,30333,400,393,0,2,0,0,0,5
"1663","Humeston","Brandy",129,9,93.5,9.6,1.1,30333,400,393,0,2,0,0,0,5
"1664","Humeston","Schnapps",326,26,93.5,9.6,1.1,30333,400,393,0,2,0,0,0,5
"1665","Humeston","Vodka",1962,223,93.5,9.6,1.1,30333,400,393,0,2,0,0,0,5
"1666","Humeston","Distilled Spirits",57,3,93.5,9.6,1.1,30333,400,393,0,2,0,0,0,5
"1667","Huxley","Amaretto",34,7,95.5,37,7.5,39750,3474,3410,19,0,45,0,0,0
"1668","Huxley","Whisky",30039,1773,95.5,37,7.5,39750,3474,3410,19,0,45,0,0,0
"1669","Huxley","Vodka",21500,1815,95.5,37,7.5,39750,3474,3410,19,0,45,0,0,0
"1670","Huxley","Distilled Spirits",268,10,95.5,37,7.5,39750,3474,3410,19,0,45,0,0,0
"1671","Huxley","Schnapps",1005,67,95.5,37,7.5,39750,3474,3410,19,0,45,0,0,0
"1672","Huxley","Gin",1351,91,95.5,37,7.5,39750,3474,3410,19,0,45,0,0,0
"1673","Huxley","Brandy",689,34,95.5,37,7.5,39750,3474,3410,19,0,45,0,0,0
"1674","Huxley","Rum",12538,824,95.5,37,7.5,39750,3474,3410,19,0,45,0,0,0
"1675","Huxley","Tequila",4682,264,95.5,37,7.5,39750,3474,3410,19,0,45,0,0,0
"1676","Huxley","Misc",3652,162,95.5,37,7.5,39750,3474,3410,19,0,45,0,0,0
"1677","Ida Grove","Misc",15675,842,89.3,18.5,4.3,28048,2203,2187,1,7,0,0,1,7
"1678","Ida Grove","Vodka",37126,3654,89.3,18.5,4.3,28048,2203,2187,1,7,0,0,1,7
"1679","Ida Grove","Brandy",3409,283,89.3,18.5,4.3,28048,2203,2187,1,7,0,0,1,7
"1680","Ida Grove","Tequila",7125,462,89.3,18.5,4.3,28048,2203,2187,1,7,0,0,1,7
"1681","Ida Grove","Distilled Spirits",534,30,89.3,18.5,4.3,28048,2203,2187,1,7,0,0,1,7
"1682","Ida Grove","Whisky",122092,9652,89.3,18.5,4.3,28048,2203,2187,1,7,0,0,1,7
"1683","Ida Grove","Rum",33504,2310,89.3,18.5,4.3,28048,2203,2187,1,7,0,0,1,7
"1684","Ida Grove","Gin",4343,399,89.3,18.5,4.3,28048,2203,2187,1,7,0,0,1,7
"1685","Ida Grove","Schnapps",10859,892,89.3,18.5,4.3,28048,2203,2187,1,7,0,0,1,7
"1686","Ida Grove","Amaretto",807,118,89.3,18.5,4.3,28048,2203,2187,1,7,0,0,1,7
"1687","Independence","Distilled Spirits",4220,272,91.7,19.4,2.6,28876,6005,5852,49,0,84,0,20,0
"1688","Independence","Gin",12837,1105,91.7,19.4,2.6,28876,6005,5852,49,0,84,0,20,0
"1689","Independence","Tequila",61207,5064,91.7,19.4,2.6,28876,6005,5852,49,0,84,0,20,0
"1690","Independence","Whisky",300115,20411,91.7,19.4,2.6,28876,6005,5852,49,0,84,0,20,0
"1691","Independence","Rum",117102,8508,91.7,19.4,2.6,28876,6005,5852,49,0,84,0,20,0
"1692","Independence","Schnapps",44563,3084,91.7,19.4,2.6,28876,6005,5852,49,0,84,0,20,0
"1693","Independence","Amaretto",3175,313,91.7,19.4,2.6,28876,6005,5852,49,0,84,0,20,0
"1694","Independence","Vodka",149503,14698,91.7,19.4,2.6,28876,6005,5852,49,0,84,0,20,0
"1695","Independence","Misc",68840,4089,91.7,19.4,2.6,28876,6005,5852,49,0,84,0,20,0
"1696","Independence","Brandy",14533,1219,91.7,19.4,2.6,28876,6005,5852,49,0,84,0,20,0
"1697","Indianola","Brandy",19777,1547,94.9,28.4,7.5,26250,15343,14670,84,36,91,51,66,345
"1698","Indianola","Tequila",72157,5253,94.9,28.4,7.5,26250,15343,14670,84,36,91,51,66,345
"1699","Indianola","Schnapps",52970,3566,94.9,28.4,7.5,26250,15343,14670,84,36,91,51,66,345
"1700","Indianola","Whisky",533120,33415,94.9,28.4,7.5,26250,15343,14670,84,36,91,51,66,345
"1701","Indianola","Distilled Spirits",9511,434,94.9,28.4,7.5,26250,15343,14670,84,36,91,51,66,345
"1702","Indianola","Rum",231150,16723,94.9,28.4,7.5,26250,15343,14670,84,36,91,51,66,345
"1703","Indianola","Vodka",354088,33467,94.9,28.4,7.5,26250,15343,14670,84,36,91,51,66,345
"1704","Indianola","Gin",37263,3145,94.9,28.4,7.5,26250,15343,14670,84,36,91,51,66,345
"1705","Indianola","Amaretto",4713,554,94.9,28.4,7.5,26250,15343,14670,84,36,91,51,66,345
"1706","Indianola","Misc",161232,9235,94.9,28.4,7.5,26250,15343,14670,84,36,91,51,66,345
"1707","Inwood","Brandy",661,65,88.5,13.6,1,32250,879,793,0,25,2,6,22,31
"1708","Inwood","Amaretto",1521,78,88.5,13.6,1,32250,879,793,0,25,2,6,22,31
"1709","Inwood","Gin",398,27,88.5,13.6,1,32250,879,793,0,25,2,6,22,31
"1710","Inwood","Vodka",11075,1125,88.5,13.6,1,32250,879,793,0,25,2,6,22,31
"1711","Inwood","Schnapps",6533,455,88.5,13.6,1,32250,879,793,0,25,2,6,22,31
"1712","Inwood","Rum",24886,1586,88.5,13.6,1,32250,879,793,0,25,2,6,22,31
"1713","Inwood","Whisky",46310,3221,88.5,13.6,1,32250,879,793,0,25,2,6,22,31
"1714","Inwood","Misc",7223,474,88.5,13.6,1,32250,879,793,0,25,2,6,22,31
"1715","Inwood","Distilled Spirits",969,47,88.5,13.6,1,32250,879,793,0,25,2,6,22,31
"1716","Inwood","Tequila",3597,202,88.5,13.6,1,32250,879,793,0,25,2,6,22,31
"1717","Iowa City","Tequila",665159,38294,94.9,59.9,4.4,18553,72385,57006,5108,176,5906,151,2160,1878
"1718","Iowa City","Gin",423733,29846,94.9,59.9,4.4,18553,72385,57006,5108,176,5906,151,2160,1878
"1719","Iowa City","Distilled Spirits",35563,2825,94.9,59.9,4.4,18553,72385,57006,5108,176,5906,151,2160,1878
"1720","Iowa City","Whisky",3059868,161071,94.9,59.9,4.4,18553,72385,57006,5108,176,5906,151,2160,1878
"1721","Iowa City","Brandy",365994,15473,94.9,59.9,4.4,18553,72385,57006,5108,176,5906,151,2160,1878
"1722","Iowa City","Vodka",2730885,221374,94.9,59.9,4.4,18553,72385,57006,5108,176,5906,151,2160,1878
"1723","Iowa City","Amaretto",26802,2263,94.9,59.9,4.4,18553,72385,57006,5108,176,5906,151,2160,1878
"1724","Iowa City","Schnapps",327220,23897,94.9,59.9,4.4,18553,72385,57006,5108,176,5906,151,2160,1878
"1725","Iowa City","Misc",819553,48671,94.9,59.9,4.4,18553,72385,57006,5108,176,5906,151,2160,1878
"1726","Iowa City","Rum",1077310,80972,94.9,59.9,4.4,18553,72385,57006,5108,176,5906,151,2160,1878
"1727","Iowa Falls","Vodka",159634,15225,91.6,18.2,4.8,27740,5176,5013,79,26,21,0,12,25
"1728","Iowa Falls","Brandy",14774,950,91.6,18.2,4.8,27740,5176,5013,79,26,21,0,12,25
"1729","Iowa Falls","Rum",121944,8518,91.6,18.2,4.8,27740,5176,5013,79,26,21,0,12,25
"1730","Iowa Falls","Tequila",45272,3047,91.6,18.2,4.8,27740,5176,5013,79,26,21,0,12,25
"1731","Iowa Falls","Distilled Spirits",7836,664,91.6,18.2,4.8,27740,5176,5013,79,26,21,0,12,25
"1732","Iowa Falls","Gin",18153,1321,91.6,18.2,4.8,27740,5176,5013,79,26,21,0,12,25
"1733","Iowa Falls","Whisky",339825,21813,91.6,18.2,4.8,27740,5176,5013,79,26,21,0,12,25
"1734","Iowa Falls","Misc",76471,4412,91.6,18.2,4.8,27740,5176,5013,79,26,21,0,12,25
"1735","Iowa Falls","Schnapps",37908,2750,91.6,18.2,4.8,27740,5176,5013,79,26,21,0,12,25
"1736","Iowa Falls","Amaretto",4323,439,91.6,18.2,4.8,27740,5176,5013,79,26,21,0,12,25
"1737","Ireton","Whisky",8191,502,91.5,22,1.6,26481,665,601,2,4,2,0,0,56
"1738","Ireton","Gin",324,17,91.5,22,1.6,26481,665,601,2,4,2,0,0,56
"1739","Ireton","Vodka",1353,142,91.5,22,1.6,26481,665,601,2,4,2,0,0,56
"1740","Ireton","Rum",3913,254,91.5,22,1.6,26481,665,601,2,4,2,0,0,56
"1741","Ireton","Misc",503,22,91.5,22,1.6,26481,665,601,2,4,2,0,0,56
"1742","Ireton","Brandy",336,38,91.5,22,1.6,26481,665,601,2,4,2,0,0,56
"1743","Ireton","Schnapps",1115,78,91.5,22,1.6,26481,665,601,2,4,2,0,0,56
"1744","Ireton","Tequila",237,8,91.5,22,1.6,26481,665,601,2,4,2,0,0,56
"1745","Ireton","Amaretto",115,14,91.5,22,1.6,26481,665,601,2,4,2,0,0,56
"1746","Jefferson","Rum",68204,4972,91.5,20.3,5.5,25481,4207,4082,12,9,31,5,0,68
"1747","Jefferson","Tequila",16485,1174,91.5,20.3,5.5,25481,4207,4082,12,9,31,5,0,68
"1748","Jefferson","Whisky",141559,9576,91.5,20.3,5.5,25481,4207,4082,12,9,31,5,0,68
"1749","Jefferson","Distilled Spirits",1916,83,91.5,20.3,5.5,25481,4207,4082,12,9,31,5,0,68
"1750","Jefferson","Vodka",71710,6911,91.5,20.3,5.5,25481,4207,4082,12,9,31,5,0,68
"1751","Jefferson","Misc",29860,1885,91.5,20.3,5.5,25481,4207,4082,12,9,31,5,0,68
"1752","Jefferson","Amaretto",1706,180,91.5,20.3,5.5,25481,4207,4082,12,9,31,5,0,68
"1753","Jefferson","Gin",8214,632,91.5,20.3,5.5,25481,4207,4082,12,9,31,5,0,68
"1754","Jefferson","Brandy",4149,306,91.5,20.3,5.5,25481,4207,4082,12,9,31,5,0,68
"1755","Jefferson","Schnapps",15663,1128,91.5,20.3,5.5,25481,4207,4082,12,9,31,5,0,68
"1756","Jesup","Distilled Spirits",110,5,98.5,19.6,6.7,34763,2809,2765,0,0,0,0,7,37
"1757","Jesup","Vodka",15507,1573,98.5,19.6,6.7,34763,2809,2765,0,0,0,0,7,37
"1758","Jesup","Whisky",30498,2447,98.5,19.6,6.7,34763,2809,2765,0,0,0,0,7,37
"1759","Jesup","Schnapps",8005,642,98.5,19.6,6.7,34763,2809,2765,0,0,0,0,7,37
"1760","Jesup","Amaretto",263,29,98.5,19.6,6.7,34763,2809,2765,0,0,0,0,7,37
"1761","Jesup","Rum",13906,971,98.5,19.6,6.7,34763,2809,2765,0,0,0,0,7,37
"1762","Jesup","Brandy",1720,170,98.5,19.6,6.7,34763,2809,2765,0,0,0,0,7,37
"1763","Jesup","Tequila",2927,217,98.5,19.6,6.7,34763,2809,2765,0,0,0,0,7,37
"1764","Jesup","Misc",6840,425,98.5,19.6,6.7,34763,2809,2765,0,0,0,0,7,37
"1765","Jesup","Gin",1078,88,98.5,19.6,6.7,34763,2809,2765,0,0,0,0,7,37
"1766","Johnston","Gin",41965,2800,96.6,56.7,3.8,58077,19491,17976,403,14,760,52,19,267
"1767","Johnston","Schnapps",25719,1900,96.6,56.7,3.8,58077,19491,17976,403,14,760,52,19,267
"1768","Johnston","Vodka",360300,29370,96.6,56.7,3.8,58077,19491,17976,403,14,760,52,19,267
"1769","Johnston","Distilled Spirits",4831,214,96.6,56.7,3.8,58077,19491,17976,403,14,760,52,19,267
"1770","Johnston","Rum",159502,11001,96.6,56.7,3.8,58077,19491,17976,403,14,760,52,19,267
"1771","Johnston","Tequila",67081,4892,96.6,56.7,3.8,58077,19491,17976,403,14,760,52,19,267
"1772","Johnston","Misc",107804,6936,96.6,56.7,3.8,58077,19491,17976,403,14,760,52,19,267
"1773","Johnston","Whisky",441035,24496,96.6,56.7,3.8,58077,19491,17976,403,14,760,52,19,267
"1774","Johnston","Amaretto",4992,439,96.6,56.7,3.8,58077,19491,17976,403,14,760,52,19,267
"1775","Johnston","Brandy",23027,1455,96.6,56.7,3.8,58077,19491,17976,403,14,760,52,19,267
"1776","Kellogg","Misc",1489,69,90.7,6.5,5.9,28693,777,760,0,0,7,0,2,8
"1777","Kellogg","Whisky",15835,966,90.7,6.5,5.9,28693,777,760,0,0,7,0,2,8
"1778","Kellogg","Distilled Spirits",1953,84,90.7,6.5,5.9,28693,777,760,0,0,7,0,2,8
"1779","Kellogg","Schnapps",1336,133,90.7,6.5,5.9,28693,777,760,0,0,7,0,2,8
"1780","Kellogg","Amaretto",28,3,90.7,6.5,5.9,28693,777,760,0,0,7,0,2,8
"1781","Kellogg","Rum",3746,242,90.7,6.5,5.9,28693,777,760,0,0,7,0,2,8
"1782","Kellogg","Brandy",1458,102,90.7,6.5,5.9,28693,777,760,0,0,7,0,2,8
"1783","Kellogg","Vodka",7825,771,90.7,6.5,5.9,28693,777,760,0,0,7,0,2,8
"1784","Kellogg","Tequila",714,29,90.7,6.5,5.9,28693,777,760,0,0,7,0,2,8
"1785","Kellogg","Gin",139,11,90.7,6.5,5.9,28693,777,760,0,0,7,0,2,8
"1786","Keokuk","Amaretto",7819,836,89.4,15.1,10.3,24935,10628,9333,528,43,82,0,122,520
"1787","Keokuk","Whisky",701182,39023,89.4,15.1,10.3,24935,10628,9333,528,43,82,0,122,520
"1788","Keokuk","Vodka",417977,38449,89.4,15.1,10.3,24935,10628,9333,528,43,82,0,122,520
"1789","Keokuk","Tequila",126511,7003,89.4,15.1,10.3,24935,10628,9333,528,43,82,0,122,520
"1790","Keokuk","Misc",178004,9237,89.4,15.1,10.3,24935,10628,9333,528,43,82,0,122,520
"1791","Keokuk","Rum",286410,20364,89.4,15.1,10.3,24935,10628,9333,528,43,82,0,122,520
"1792","Keokuk","Distilled Spirits",24655,2898,89.4,15.1,10.3,24935,10628,9333,528,43,82,0,122,520
"1793","Keokuk","Brandy",42891,2659,89.4,15.1,10.3,24935,10628,9333,528,43,82,0,122,520
"1794","Keokuk","Gin",34091,2928,89.4,15.1,10.3,24935,10628,9333,528,43,82,0,122,520
"1795","Keokuk","Schnapps",162382,12078,89.4,15.1,10.3,24935,10628,9333,528,43,82,0,122,520
"1796","Keosauqua","Distilled Spirits",319,19,95,19.3,6.3,33229,1029,1007,13,0,0,0,0,9
"1797","Keosauqua","Gin",2684,134,95,19.3,6.3,33229,1029,1007,13,0,0,0,0,9
"1798","Keosauqua","Schnapps",13483,994,95,19.3,6.3,33229,1029,1007,13,0,0,0,0,9
"1799","Keosauqua","Whisky",68322,4191,95,19.3,6.3,33229,1029,1007,13,0,0,0,0,9
"1800","Keosauqua","Rum",25084,1859,95,19.3,6.3,33229,1029,1007,13,0,0,0,0,9
"1801","Keosauqua","Amaretto",349,46,95,19.3,6.3,33229,1029,1007,13,0,0,0,0,9
"1802","Keosauqua","Tequila",4858,293,95,19.3,6.3,33229,1029,1007,13,0,0,0,0,9
"1803","Keosauqua","Brandy",1722,151,95,19.3,6.3,33229,1029,1007,13,0,0,0,0,9
"1804","Keosauqua","Vodka",30294,2819,95,19.3,6.3,33229,1029,1007,13,0,0,0,0,9
"1805","Keosauqua","Misc",8634,495,95,19.3,6.3,33229,1029,1007,13,0,0,0,0,9
"1806","Keota","Schnapps",1197,132,90.6,14.7,10.8,24779,932,897,0,0,17,0,0,18
"1807","Keota","Amaretto",33,5,90.6,14.7,10.8,24779,932,897,0,0,17,0,0,18
"1808","Keota","Tequila",354,41,90.6,14.7,10.8,24779,932,897,0,0,17,0,0,18
"1809","Keota","Vodka",6582,894,90.6,14.7,10.8,24779,932,897,0,0,17,0,0,18
"1810","Keota","Misc",1313,60,90.6,14.7,10.8,24779,932,897,0,0,17,0,0,18
"1811","Keota","Brandy",355,29,90.6,14.7,10.8,24779,932,897,0,0,17,0,0,18
"1812","Keota","Gin",567,55,90.6,14.7,10.8,24779,932,897,0,0,17,0,0,18
"1813","Keota","Rum",3550,242,90.6,14.7,10.8,24779,932,897,0,0,17,0,0,18
"1814","Keota","Whisky",7549,608,90.6,14.7,10.8,24779,932,897,0,0,17,0,0,18
"1815","Kingsley","Rum",8063,590,95.4,20.8,3.7,34118,1436,1411,9,0,0,0,0,16
"1816","Kingsley","Vodka",12768,1476,95.4,20.8,3.7,34118,1436,1411,9,0,0,0,0,16
"1817","Kingsley","Brandy",4600,435,95.4,20.8,3.7,34118,1436,1411,9,0,0,0,0,16
"1818","Kingsley","Tequila",2284,154,95.4,20.8,3.7,34118,1436,1411,9,0,0,0,0,16
"1819","Kingsley","Gin",508,50,95.4,20.8,3.7,34118,1436,1411,9,0,0,0,0,16
"1820","Kingsley","Whisky",26934,1783,95.4,20.8,3.7,34118,1436,1411,9,0,0,0,0,16
"1821","Kingsley","Misc",4163,288,95.4,20.8,3.7,34118,1436,1411,9,0,0,0,0,16
"1822","Kingsley","Distilled Spirits",194,9,95.4,20.8,3.7,34118,1436,1411,9,0,0,0,0,16
"1823","Kingsley","Amaretto",137,18,95.4,20.8,3.7,34118,1436,1411,9,0,0,0,0,16
"1824","Kingsley","Schnapps",5504,446,95.4,20.8,3.7,34118,1436,1411,9,0,0,0,0,16
"1825","Knoxville","Gin",15323,1243,92,15.9,6.3,26362,7236,6947,38,48,45,0,22,136
"1826","Knoxville","Whisky",301763,19600,92,15.9,6.3,26362,7236,6947,38,48,45,0,22,136
"1827","Knoxville","Schnapps",32721,2458,92,15.9,6.3,26362,7236,6947,38,48,45,0,22,136
"1828","Knoxville","Misc",70690,4259,92,15.9,6.3,26362,7236,6947,38,48,45,0,22,136
"1829","Knoxville","Rum",132463,9764,92,15.9,6.3,26362,7236,6947,38,48,45,0,22,136
"1830","Knoxville","Tequila",39944,2455,92,15.9,6.3,26362,7236,6947,38,48,45,0,22,136
"1831","Knoxville","Vodka",171504,16418,92,15.9,6.3,26362,7236,6947,38,48,45,0,22,136
"1832","Knoxville","Distilled Spirits",11202,794,92,15.9,6.3,26362,7236,6947,38,48,45,0,22,136
"1833","Knoxville","Brandy",17357,1275,92,15.9,6.3,26362,7236,6947,38,48,45,0,22,136
"1834","Knoxville","Amaretto",3663,401,92,15.9,6.3,26362,7236,6947,38,48,45,0,22,136
"1835","La Porte City","Vodka",22827,2262,94.1,19.7,2.4,33125,2403,2380,0,5,9,0,0,9
"1836","La Porte City","Misc",9426,482,94.1,19.7,2.4,33125,2403,2380,0,5,9,0,0,9
"1837","La Porte City","Gin",1556,126,94.1,19.7,2.4,33125,2403,2380,0,5,9,0,0,9
"1838","La Porte City","Brandy",2801,256,94.1,19.7,2.4,33125,2403,2380,0,5,9,0,0,9
"1839","La Porte City","Amaretto",986,84,94.1,19.7,2.4,33125,2403,2380,0,5,9,0,0,9
"1840","La Porte City","Rum",16576,1217,94.1,19.7,2.4,33125,2403,2380,0,5,9,0,0,9
"1841","La Porte City","Schnapps",10959,912,94.1,19.7,2.4,33125,2403,2380,0,5,9,0,0,9
"1842","La Porte City","Whisky",53238,3714,94.1,19.7,2.4,33125,2403,2380,0,5,9,0,0,9
"1843","La Porte City","Tequila",4470,254,94.1,19.7,2.4,33125,2403,2380,0,5,9,0,0,9
"1844","La Porte City","Distilled Spirits",417,20,94.1,19.7,2.4,33125,2403,2380,0,5,9,0,0,9
"1845","Lake City","Whisky",52981,4392,87.6,21.2,4.8,23203,1759,1699,27,0,12,0,0,21
"1846","Lake City","Rum",20528,1452,87.6,21.2,4.8,23203,1759,1699,27,0,12,0,0,21
"1847","Lake City","Distilled Spirits",272,13,87.6,21.2,4.8,23203,1759,1699,27,0,12,0,0,21
"1848","Lake City","Tequila",3277,178,87.6,21.2,4.8,23203,1759,1699,27,0,12,0,0,21
"1849","Lake City","Amaretto",617,93,87.6,21.2,4.8,23203,1759,1699,27,0,12,0,0,21
"1850","Lake City","Misc",7639,462,87.6,21.2,4.8,23203,1759,1699,27,0,12,0,0,21
"1851","Lake City","Schnapps",4505,347,87.6,21.2,4.8,23203,1759,1699,27,0,12,0,0,21
"1852","Lake City","Gin",3402,349,87.6,21.2,4.8,23203,1759,1699,27,0,12,0,0,21
"1853","Lake City","Brandy",2605,239,87.6,21.2,4.8,23203,1759,1699,27,0,12,0,0,21
"1854","Lake City","Vodka",19281,2218,87.6,21.2,4.8,23203,1759,1699,27,0,12,0,0,21
"1855","Lake Mills","Rum",18214,1272,90.8,22.8,5.8,30745,2027,1930,0,69,0,0,7,21
"1856","Lake Mills","Brandy",5943,509,90.8,22.8,5.8,30745,2027,1930,0,69,0,0,7,21
"1857","Lake Mills","Distilled Spirits",369,18,90.8,22.8,5.8,30745,2027,1930,0,69,0,0,7,21
"1858","Lake Mills","Amaretto",395,41,90.8,22.8,5.8,30745,2027,1930,0,69,0,0,7,21
"1859","Lake Mills","Whisky",37516,2621,90.8,22.8,5.8,30745,2027,1930,0,69,0,0,7,21
"1860","Lake Mills","Misc",9959,617,90.8,22.8,5.8,30745,2027,1930,0,69,0,0,7,21
"1861","Lake Mills","Vodka",25122,2861,90.8,22.8,5.8,30745,2027,1930,0,69,0,0,7,21
"1862","Lake Mills","Tequila",5887,336,90.8,22.8,5.8,30745,2027,1930,0,69,0,0,7,21
"1863","Lake Mills","Schnapps",6767,504,90.8,22.8,5.8,30745,2027,1930,0,69,0,0,7,21
"1864","Lake Mills","Gin",1458,128,90.8,22.8,5.8,30745,2027,1930,0,69,0,0,7,21
"1865","Lake Park","Tequila",792,63,94.6,18.8,6.5,30260,1171,1158,0,0,2,0,1,10
"1866","Lake Park","Gin",367,47,94.6,18.8,6.5,30260,1171,1158,0,0,2,0,1,10
"1867","Lake Park","Vodka",6635,808,94.6,18.8,6.5,30260,1171,1158,0,0,2,0,1,10
"1868","Lake Park","Brandy",449,42,94.6,18.8,6.5,30260,1171,1158,0,0,2,0,1,10
"1869","Lake Park","Schnapps",767,60,94.6,18.8,6.5,30260,1171,1158,0,0,2,0,1,10
"1870","Lake Park","Rum",5660,377,94.6,18.8,6.5,30260,1171,1158,0,0,2,0,1,10
"1871","Lake Park","Misc",2806,142,94.6,18.8,6.5,30260,1171,1158,0,0,2,0,1,10
"1872","Lake Park","Whisky",13013,1080,94.6,18.8,6.5,30260,1171,1158,0,0,2,0,1,10
"1873","Lake Park","Amaretto",23,4,94.6,18.8,6.5,30260,1171,1158,0,0,2,0,1,10
"1874","Lake Park","Distilled Spirits",124,5,94.6,18.8,6.5,30260,1171,1158,0,0,2,0,1,10
"1875","Lake View","Whisky",79046,6098,90.7,19.9,6.7,31776,1002,990,8,0,0,0,4,0
"1876","Lake View","Misc",11550,684,90.7,19.9,6.7,31776,1002,990,8,0,0,0,4,0
"1877","Lake View","Amaretto",778,100,90.7,19.9,6.7,31776,1002,990,8,0,0,0,4,0
"1878","Lake View","Brandy",2287,178,90.7,19.9,6.7,31776,1002,990,8,0,0,0,4,0
"1879","Lake View","Schnapps",9756,717,90.7,19.9,6.7,31776,1002,990,8,0,0,0,4,0
"1880","Lake View","Gin",3022,222,90.7,19.9,6.7,31776,1002,990,8,0,0,0,4,0
"1881","Lake View","Vodka",33671,3369,90.7,19.9,6.7,31776,1002,990,8,0,0,0,4,0
"1882","Lake View","Rum",38873,2592,90.7,19.9,6.7,31776,1002,990,8,0,0,0,4,0
"1883","Lake View","Distilled Spirits",389,22,90.7,19.9,6.7,31776,1002,990,8,0,0,0,4,0
"1884","Lake View","Tequila",4790,272,90.7,19.9,6.7,31776,1002,990,8,0,0,0,4,0
"1885","Lamoni","Tequila",2640,99,87.8,32.9,6,9158,2616,2309,162,34,6,14,20,71
"1886","Lamoni","Whisky",22602,1318,87.8,32.9,6,9158,2616,2309,162,34,6,14,20,71
"1887","Lamoni","Gin",1465,105,87.8,32.9,6,9158,2616,2309,162,34,6,14,20,71
"1888","Lamoni","Amaretto",62,5,87.8,32.9,6,9158,2616,2309,162,34,6,14,20,71
"1889","Lamoni","Vodka",22221,2041,87.8,32.9,6,9158,2616,2309,162,34,6,14,20,71
"1890","Lamoni","Schnapps",2753,219,87.8,32.9,6,9158,2616,2309,162,34,6,14,20,71
"1891","Lamoni","Rum",12618,781,87.8,32.9,6,9158,2616,2309,162,34,6,14,20,71
"1892","Lamoni","Brandy",2593,131,87.8,32.9,6,9158,2616,2309,162,34,6,14,20,71
"1893","Lamoni","Misc",4124,165,87.8,32.9,6,9158,2616,2309,162,34,6,14,20,71
"1894","Lamoni","Distilled Spirits",113,4,87.8,32.9,6,9158,2616,2309,162,34,6,14,20,71
"1895","Lansing","Amaretto",317,32,96.8,15.7,6.7,27574,833,816,2,3,8,0,0,4
"1896","Lansing","Rum",16244,1310,96.8,15.7,6.7,27574,833,816,2,3,8,0,0,4
"1897","Lansing","Tequila",2846,192,96.8,15.7,6.7,27574,833,816,2,3,8,0,0,4
"1898","Lansing","Whisky",37996,3106,96.8,15.7,6.7,27574,833,816,2,3,8,0,0,4
"1899","Lansing","Vodka",24780,2606,96.8,15.7,6.7,27574,833,816,2,3,8,0,0,4
"1900","Lansing","Distilled Spirits",288,14,96.8,15.7,6.7,27574,833,816,2,3,8,0,0,4
"1901","Lansing","Schnapps",7365,654,96.8,15.7,6.7,27574,833,816,2,3,8,0,0,4
"1902","Lansing","Brandy",5765,521,96.8,15.7,6.7,27574,833,816,2,3,8,0,0,4
"1903","Lansing","Misc",7584,528,96.8,15.7,6.7,27574,833,816,2,3,8,0,0,4
"1904","Lansing","Gin",1744,142,96.8,15.7,6.7,27574,833,816,2,3,8,0,0,4
"1905","Larchwood","Whisky",84945,5378,90.8,23.4,5.2,32366,865,845,0,15,2,0,0,3
"1906","Larchwood","Amaretto",1109,116,90.8,23.4,5.2,32366,865,845,0,15,2,0,0,3
"1907","Larchwood","Distilled Spirits",452,21,90.8,23.4,5.2,32366,865,845,0,15,2,0,0,3
"1908","Larchwood","Schnapps",11214,664,90.8,23.4,5.2,32366,865,845,0,15,2,0,0,3
"1909","Larchwood","Tequila",8285,312,90.8,23.4,5.2,32366,865,845,0,15,2,0,0,3
"1910","Larchwood","Misc",11291,549,90.8,23.4,5.2,32366,865,845,0,15,2,0,0,3
"1911","Larchwood","Rum",44540,2845,90.8,23.4,5.2,32366,865,845,0,15,2,0,0,3
"1912","Larchwood","Vodka",43351,3511,90.8,23.4,5.2,32366,865,845,0,15,2,0,0,3
"1913","Larchwood","Gin",3833,244,90.8,23.4,5.2,32366,865,845,0,15,2,0,0,3
"1914","Larchwood","Brandy",6985,491,90.8,23.4,5.2,32366,865,845,0,15,2,0,0,3
"1915","Latimer","Brandy",494,44,81.3,13.1,5.8,26146,499,431,29,3,14,0,17,5
"1916","Latimer","Gin",156,7,81.3,13.1,5.8,26146,499,431,29,3,14,0,17,5
"1917","Latimer","Distilled Spirits",18,1,81.3,13.1,5.8,26146,499,431,29,3,14,0,17,5
"1918","Latimer","Amaretto",17,3,81.3,13.1,5.8,26146,499,431,29,3,14,0,17,5
"1919","Latimer","Tequila",175,8,81.3,13.1,5.8,26146,499,431,29,3,14,0,17,5
"1920","Latimer","Schnapps",394,22,81.3,13.1,5.8,26146,499,431,29,3,14,0,17,5
